26-05-2018 11:36:45 	84:CA:BE:F0:FB:95 	student-service : 	WARNING - [1527327405305] User cojacasper failed to log in.
17-08-2018 21:46:22 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535182607] Non-user has tried to sign up for an exam!
17-08-2018 21:46:24 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535184607] User fsavic failed to log in.
17-08-2018 21:46:27 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535187608] Non-user has tried to sign up for an exam!
17-08-2018 21:46:28 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535188609] User cojacasper failed to log in.
17-08-2018 21:46:28 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535188610] User fsavic logged in successfully
17-08-2018 21:46:31 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535191610] Logged out successfully
17-08-2018 21:46:31 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535191610] User drstevanovic failed to log in.
17-08-2018 21:46:32 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535192612] User drstevanovic logged in successfully
17-08-2018 21:46:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535194612] Logged out successfully
17-08-2018 21:46:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535197613] User drstevanovic logged in successfully
17-08-2018 21:46:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535197614] Checking financial card
17-08-2018 21:46:38 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535198614] User fsavic logged in successfully
17-08-2018 21:46:39 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535199615] Signing up for an exam
17-08-2018 21:46:40 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535200615] Signing up for an exam
17-08-2018 21:46:42 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535202615] Checking financial card
17-08-2018 21:46:49 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535209616] User fsavic logged in successfully
17-08-2018 21:46:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535210616] Signing up for an exam
17-08-2018 21:46:53 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535213617] Logged out successfully
17-08-2018 21:46:53 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535213617] User cojacasper failed to log in.
17-08-2018 21:46:53 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535213618] User fsavic logged in successfully
17-08-2018 21:46:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535214618] Logged out successfully
17-08-2018 21:46:54 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535214619] User cojacasper failed to log in.
17-08-2018 21:46:56 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535216619] User cojacasper failed to log in.
17-08-2018 21:46:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535218620] User fsavic logged in successfully
17-08-2018 21:46:58 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535218620] User fsavic failed to log in.
17-08-2018 21:46:59 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535219621] Checking financial card
17-08-2018 21:47:04 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535224622] Signing up for an exam
17-08-2018 21:47:07 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535227622] Signing up for an exam
17-08-2018 21:47:08 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535228623] Checking financial card
17-08-2018 21:47:09 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535229623] User cojacasper failed to log in.
17-08-2018 21:47:11 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535231623] Logged out successfully
17-08-2018 21:47:11 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535231624] User drstevanovic logged in successfully
17-08-2018 21:47:11 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535231624] Signing up for an exam
17-08-2018 21:47:13 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535233625] Logged out successfully
17-08-2018 21:47:15 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535235625] Non-user has tried to sign up for an exam!
17-08-2018 21:47:16 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535236626] Non-user has tried to sign up for an exam!
17-08-2018 21:47:17 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535237626] User cojacasper failed to log in.
17-08-2018 21:47:20 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535240628] Non-user has tried to sign up for an exam!
17-08-2018 21:47:21 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535241629] User cojacasper failed to log in.
17-08-2018 21:47:23 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535243629] User drstevanovic logged in successfully
17-08-2018 21:47:23 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535243629] Signing up for an exam
17-08-2018 21:47:26 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535246631] User drstevanovic logged in successfully
17-08-2018 21:47:27 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535247631] Checking financial card
17-08-2018 21:47:30 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535250632] User drstevanovic failed to log in.
17-08-2018 21:47:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535254633] Signing up for an exam
17-08-2018 21:47:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535257633] Logged out successfully
17-08-2018 21:47:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535257633] User fsavic logged in successfully
17-08-2018 21:47:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535257634] Checking financial card
17-08-2018 21:47:39 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535259635] Signing up for an exam
17-08-2018 21:47:42 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535262635] Signing up for an exam
17-08-2018 21:47:45 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535265635] Signing up for an exam
17-08-2018 21:47:47 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535267635] Checking financial card
17-08-2018 21:47:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535270636] Logged out successfully
17-08-2018 21:47:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535270636] User fsavic logged in successfully
17-08-2018 21:47:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535270637] Signing up for an exam
17-08-2018 21:47:53 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535273637] Checking financial card
17-08-2018 21:47:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535278638] Signing up for an exam
17-08-2018 21:47:59 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535279638] Signing up for an exam
17-08-2018 21:48:01 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535281639] User drstevanovic failed to log in.
17-08-2018 21:48:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535282641] Signing up for an exam
17-08-2018 21:48:03 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535283641] Signing up for an exam
17-08-2018 21:48:06 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535286641] User drstevanovic logged in successfully
17-08-2018 21:48:07 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535287641] Checking financial card
17-08-2018 21:48:08 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535288641] Logged out successfully
17-08-2018 21:48:08 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535288641] User cojacasper failed to log in.
17-08-2018 21:48:09 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535289642] User fsavic logged in successfully
17-08-2018 21:48:09 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535289642] Checking financial card
17-08-2018 21:48:10 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535290644] Logged out successfully
17-08-2018 21:48:11 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535291645] User fsavic logged in successfully
17-08-2018 21:48:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535294645] Signing up for an exam
17-08-2018 21:48:15 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535295646] Signing up for an exam
17-08-2018 21:48:18 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535298647] Checking financial card
17-08-2018 21:48:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535300648] Signing up for an exam
17-08-2018 21:48:23 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535303649] Checking financial card
17-08-2018 21:48:29 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535309650] Logged out successfully
17-08-2018 21:48:29 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535309650] User drstevanovic logged in successfully
17-08-2018 21:48:29 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535309651] Checking financial card
17-08-2018 21:48:32 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535312652] Logged out successfully
17-08-2018 21:48:33 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535313652] Non-user has tried to sign up for an exam!
17-08-2018 21:48:35 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535315652] User cojacasper logged in successfully
17-08-2018 21:48:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535317652] Signing up for an exam
17-08-2018 21:48:38 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535318653] Signing up for an exam
17-08-2018 21:48:40 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535320653] Logged out successfully
17-08-2018 21:48:41 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535321654] User fsavic failed to log in.
17-08-2018 21:48:41 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535321655] Non-user has tried to sign up for an exam!
17-08-2018 21:48:44 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535324656] User cojacasper logged in successfully
17-08-2018 21:48:44 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535324657] Logged out successfully
17-08-2018 21:48:46 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535326657] Non-user has tried to sign up for an exam!
17-08-2018 21:48:49 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535329657] Non-user has tried to check financial card!
17-08-2018 21:48:50 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535330658] Non-user has tried to check financial card!
17-08-2018 21:48:51 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535331658] Non-user has tried to sign up for an exam!
17-08-2018 21:48:52 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535332658] Non-user has tried to sign up for an exam!
17-08-2018 21:48:55 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535335659] Non-user has tried to check financial card!
17-08-2018 21:49:00 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535340661] User drstevanovic failed to log in.
17-08-2018 21:49:00 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535340662] Non-user has tried to check financial card!
17-08-2018 21:49:02 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535342663] User cojacasper failed to log in.
17-08-2018 21:49:06 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535346663] User fsavic logged in successfully
17-08-2018 21:49:06 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535346664] Checking financial card
17-08-2018 21:49:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535354666] Signing up for an exam
17-08-2018 21:49:16 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535356666] Checking financial card
17-08-2018 21:49:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535360666] Signing up for an exam
17-08-2018 21:49:23 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535363666] Checking financial card
17-08-2018 21:49:24 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535364667] Logged out successfully
17-08-2018 21:49:24 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535364668] User cojacasper logged in successfully
17-08-2018 21:49:24 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535364668] User cojacasper failed to log in.
17-08-2018 21:49:26 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535366670] Logged out successfully
17-08-2018 21:49:27 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535367670] Non-user has tried to sign up for an exam!
17-08-2018 21:49:28 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535368670] Non-user has tried to check financial card!
17-08-2018 21:49:29 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535369670] Non-user has tried to check financial card!
17-08-2018 21:49:32 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535372671] Non-user has tried to check financial card!
17-08-2018 21:49:34 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535374671] User drstevanovic failed to log in.
17-08-2018 21:49:35 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535375671] Non-user has tried to check financial card!
17-08-2018 21:49:36 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535376672] User drstevanovic failed to log in.
17-08-2018 21:49:36 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535376673] Non-user has tried to check financial card!
17-08-2018 21:49:42 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535382673] Non-user has tried to sign up for an exam!
17-08-2018 21:49:44 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535384673] User drstevanovic failed to log in.
17-08-2018 21:49:44 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535384674] User drstevanovic logged in successfully
17-08-2018 21:49:45 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535385674] Logged out successfully
17-08-2018 21:49:45 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535385674] User fsavic logged in successfully
17-08-2018 21:49:45 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535385676] User drstevanovic failed to log in.
17-08-2018 21:49:48 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535388676] Checking financial card
17-08-2018 21:49:49 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535389677] Signing up for an exam
17-08-2018 21:49:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535390677] Checking financial card
17-08-2018 21:49:53 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535393678] Signing up for an exam
17-08-2018 21:49:55 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535395679] Signing up for an exam
17-08-2018 21:49:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535396679] Signing up for an exam
17-08-2018 21:49:57 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535397680] Signing up for an exam
17-08-2018 21:49:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535398680] Checking financial card
17-08-2018 21:50:01 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535401680] Signing up for an exam
17-08-2018 21:50:04 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535404681] Logged out successfully
17-08-2018 21:50:04 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535404682] User fsavic failed to log in.
17-08-2018 21:50:06 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535406682] User cojacasper failed to log in.
17-08-2018 21:50:07 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535407683] Non-user has tried to sign up for an exam!
17-08-2018 21:50:10 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535410684] User drstevanovic logged in successfully
17-08-2018 21:50:10 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535410685] Signing up for an exam
17-08-2018 21:50:13 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535413685] Checking financial card
17-08-2018 21:50:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535414685] Signing up for an exam
17-08-2018 21:50:16 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535416685] Signing up for an exam
17-08-2018 21:50:19 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535419686] Logged out successfully
17-08-2018 21:50:19 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535419687] User fsavic logged in successfully
17-08-2018 21:50:19 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535419687] Signing up for an exam
17-08-2018 21:50:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535420687] Signing up for an exam
17-08-2018 21:50:21 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535421687] Signing up for an exam
17-08-2018 21:50:22 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535422687] Signing up for an exam
17-08-2018 21:50:25 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535425687] User fsavic logged in successfully
17-08-2018 21:50:27 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535427687] Logged out successfully
17-08-2018 21:50:30 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535430688] Non-user has tried to check financial card!
17-08-2018 21:50:32 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535432688] User drstevanovic logged in successfully
17-08-2018 21:50:32 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535432688] User cojacasper failed to log in.
17-08-2018 21:50:35 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535435689] Signing up for an exam
17-08-2018 21:50:36 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535436690] User drstevanovic logged in successfully
17-08-2018 21:50:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535437690] Checking financial card
17-08-2018 21:50:40 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535440691] Signing up for an exam
17-08-2018 21:50:43 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535443692] Logged out successfully
17-08-2018 21:50:43 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535443692] User drstevanovic logged in successfully
17-08-2018 21:50:43 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535443693] User cojacasper failed to log in.
17-08-2018 21:50:44 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535444693] Logged out successfully
17-08-2018 21:50:47 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535447693] Non-user has tried to sign up for an exam!
